,Category,SubCategory,ObjectName,X,Y,Z,Shadow,Texture,Background,Name,Shape,Size,Datatype
11,Automobile,Bike,Enfield,0,135,360,Yes,Black,White,Automobile_Bike_Enfield_X0_Y135_Z360_Yes_Black_White.png,"(540, 960, 3)",60364,uint8
12,Automobile,Bike,Enfield,0,180,0,Yes,Black,White,Automobile_Bike_Enfield_X0_Y180_Z0_Yes_Black_White.png,"(540, 960, 3)",22582,uint8
13,Automobile,Bike,Enfield,0,180,180,Yes,Black,White,Automobile_Bike_Enfield_X0_Y180_Z180_Yes_Black_White.png,"(540, 960, 3)",22705,uint8
14,Automobile,Bike,Enfield,0,180,225,Yes,Black,White,Automobile_Bike_Enfield_X0_Y180_Z225_Yes_Black_White.png,"(540, 960, 3)",26602,uint8
15,Automobile,Bike,Enfield,0,180,270,Yes,Black,White,Automobile_Bike_Enfield_X0_Y180_Z270_Yes_Black_White.png,"(540, 960, 3)",28849,uint8
16,Automobile,Bike,Enfield,0,180,315,Yes,Black,White,Automobile_Bike_Enfield_X0_Y180_Z315_Yes_Black_White.png,"(540, 960, 3)",27182,uint8
17,Automobile,Bike,Enfield,0,180,360,Yes,Black,White,Automobile_Bike_Enfield_X0_Y180_Z360_Yes_Black_White.png,"(540, 960, 3)",22582,uint8
18,Automobile,Bike,Enfield,0,225,0,Yes,Black,White,Automobile_Bike_Enfield_X0_Y225_Z0_Yes_Black_White.png,"(540, 960, 3)",61092,uint8
19,Automobile,Bike,Enfield,0,225,180,Yes,Black,White,Automobile_Bike_Enfield_X0_Y225_Z180_Yes_Black_White.png,"(540, 960, 3)",55802,uint8
20,Automobile,Bike,Enfield,0,225,225,Yes,Black,White,Automobile_Bike_Enfield_X0_Y225_Z225_Yes_Black_White.png,"(540, 960, 3)",69996,uint8
21,Automobile,Bike,Enfield,0,225,270,Yes,Black,White,Automobile_Bike_Enfield_X0_Y225_Z270_Yes_Black_White.png,"(540, 960, 3)",64023,uint8
22,Automobile,Bike,Enfield,0,225,315,Yes,Black,White,Automobile_Bike_Enfield_X0_Y225_Z315_Yes_Black_White.png,"(540, 960, 3)",69719,uint8
23,Automobile,Bike,Enfield,0,225,360,Yes,Black,White,Automobile_Bike_Enfield_X0_Y225_Z360_Yes_Black_White.png,"(540, 960, 3)",61092,uint8
24,Automobile,Bike,Enfield,0,270,0,Yes,Black,White,Automobile_Bike_Enfield_X0_Y270_Z0_Yes_Black_White.png,"(540, 960, 3)",65378,uint8
25,Automobile,Bike,Enfield,0,270,135,Yes,Black,White,Automobile_Bike_Enfield_X0_Y270_Z135_Yes_Black_White.png,"(540, 960, 3)",69448,uint8
26,Automobile,Bike,Enfield,0,270,180,Yes,Black,White,Automobile_Bike_Enfield_X0_Y270_Z180_Yes_Black_White.png,"(540, 960, 3)",60333,uint8
27,Automobile,Bike,Enfield,0,270,225,Yes,Black,White,Automobile_Bike_Enfield_X0_Y270_Z225_Yes_Black_White.png,"(540, 960, 3)",70190,uint8
28,Automobile,Bike,Enfield,0,270,270,Yes,Black,White,Automobile_Bike_Enfield_X0_Y270_Z270_Yes_Black_White.png,"(540, 960, 3)",64874,uint8
29,Automobile,Bike,Enfield,0,270,315,Yes,Black,White,Automobile_Bike_Enfield_X0_Y270_Z315_Yes_Black_White.png,"(540, 960, 3)",76818,uint8
30,Automobile,Bike,Enfield,0,270,360,Yes,Black,White,Automobile_Bike_Enfield_X0_Y270_Z360_Yes_Black_White.png,"(540, 960, 3)",65378,uint8
31,Automobile,Bike,Enfield,0,270,45,Yes,Black,White,Automobile_Bike_Enfield_X0_Y270_Z45_Yes_Black_White.png,"(540, 960, 3)",78666,uint8
32,Automobile,Bike,Enfield,0,270,90,Yes,Black,White,Automobile_Bike_Enfield_X0_Y270_Z90_Yes_Black_White.png,"(540, 960, 3)",71487,uint8
33,Automobile,Bike,Enfield,0,315,0,Yes,Black,White,Automobile_Bike_Enfield_X0_Y315_Z0_Yes_Black_White.png,"(540, 960, 3)",57357,uint8
34,Automobile,Bike,Enfield,0,315,135,Yes,Black,White,Automobile_Bike_Enfield_X0_Y315_Z135_Yes_Black_White.png,"(540, 960, 3)",71698,uint8
35,Automobile,Bike,Enfield,0,315,180,Yes,Black,White,Automobile_Bike_Enfield_X0_Y315_Z180_Yes_Black_White.png,"(540, 960, 3)",54224,uint8
36,Automobile,Bike,Enfield,0,315,360,Yes,Black,White,Automobile_Bike_Enfield_X0_Y315_Z360_Yes_Black_White.png,"(540, 960, 3)",57357,uint8
37,Automobile,Bike,Enfield,0,315,45,Yes,Black,White,Automobile_Bike_Enfield_X0_Y315_Z45_Yes_Black_White.png,"(540, 960, 3)",64786,uint8
38,Automobile,Bike,Enfield,0,315,90,Yes,Black,White,Automobile_Bike_Enfield_X0_Y315_Z90_Yes_Black_White.png,"(540, 960, 3)",62079,uint8
39,Automobile,Bike,Enfield,0,360,0,Yes,Black,White,Automobile_Bike_Enfield_X0_Y360_Z0_Yes_Black_White.png,"(540, 960, 3)",22503,uint8
40,Automobile,Bike,Enfield,0,360,135,Yes,Black,White,Automobile_Bike_Enfield_X0_Y360_Z135_Yes_Black_White.png,"(540, 960, 3)",27881,uint8
41,Automobile,Bike,Enfield,0,360,180,Yes,Black,White,Automobile_Bike_Enfield_X0_Y360_Z180_Yes_Black_White.png,"(540, 960, 3)",19766,uint8
42,Automobile,Bike,Enfield,0,360,360,Yes,Black,White,Automobile_Bike_Enfield_X0_Y360_Z360_Yes_Black_White.png,"(540, 960, 3)",22503,uint8
43,Automobile,Bike,Enfield,0,360,45,Yes,Black,White,Automobile_Bike_Enfield_X0_Y360_Z45_Yes_Black_White.png,"(540, 960, 3)",25578,uint8
44,Automobile,Bike,Enfield,0,360,90,Yes,Black,White,Automobile_Bike_Enfield_X0_Y360_Z90_Yes_Black_White.png,"(540, 960, 3)",27996,uint8
45,Automobile,Bike,Enfield,0,45,0,Yes,Black,White,Automobile_Bike_Enfield_X0_Y45_Z0_Yes_Black_White.png,"(540, 960, 3)",60291,uint8
46,Automobile,Bike,Enfield,0,45,135,Yes,Black,White,Automobile_Bike_Enfield_X0_Y45_Z135_Yes_Black_White.png,"(540, 960, 3)",73895,uint8
47,Automobile,Bike,Enfield,0,45,180,Yes,Black,White,Automobile_Bike_Enfield_X0_Y45_Z180_Yes_Black_White.png,"(540, 960, 3)",56143,uint8
48,Automobile,Bike,Enfield,0,45,360,Yes,Black,White,Automobile_Bike_Enfield_X0_Y45_Z360_Yes_Black_White.png,"(540, 960, 3)",60291,uint8
49,Automobile,Bike,Enfield,0,45,45,Yes,Black,White,Automobile_Bike_Enfield_X0_Y45_Z45_Yes_Black_White.png,"(540, 960, 3)",65107,uint8
50,Automobile,Bike,Enfield,0,45,90,Yes,Black,White,Automobile_Bike_Enfield_X0_Y45_Z90_Yes_Black_White.png,"(540, 960, 3)",63005,uint8
51,Automobile,Bike,Enfield,0,90,0,Yes,Black,White,Automobile_Bike_Enfield_X0_Y90_Z0_Yes_Black_White.png,"(540, 960, 3)",68789,uint8
52,Automobile,Bike,Enfield,0,90,135,Yes,Black,White,Automobile_Bike_Enfield_X0_Y90_Z135_Yes_Black_White.png,"(540, 960, 3)",71189,uint8
53,Automobile,Bike,Enfield,0,90,180,Yes,Black,White,Automobile_Bike_Enfield_X0_Y90_Z180_Yes_Black_White.png,"(540, 960, 3)",63198,uint8
54,Automobile,Bike,Enfield,0,90,225,Yes,Black,White,Automobile_Bike_Enfield_X0_Y90_Z225_Yes_Black_White.png,"(540, 960, 3)",71055,uint8
55,Automobile,Bike,Enfield,0,90,270,Yes,Black,White,Automobile_Bike_Enfield_X0_Y90_Z270_Yes_Black_White.png,"(540, 960, 3)",69646,uint8
56,Automobile,Bike,Enfield,0,90,315,Yes,Black,White,Automobile_Bike_Enfield_X0_Y90_Z315_Yes_Black_White.png,"(540, 960, 3)",78950,uint8
57,Automobile,Bike,Enfield,0,90,360,Yes,Black,White,Automobile_Bike_Enfield_X0_Y90_Z360_Yes_Black_White.png,"(540, 960, 3)",68789,uint8
58,Automobile,Bike,Enfield,0,90,45,Yes,Black,White,Automobile_Bike_Enfield_X0_Y90_Z45_Yes_Black_White.png,"(540, 960, 3)",79169,uint8
59,Automobile,Bike,Enfield,0,90,90,Yes,Black,White,Automobile_Bike_Enfield_X0_Y90_Z90_Yes_Black_White.png,"(540, 960, 3)",66154,uint8
60,Automobile,Bike,Enfield,135,0,0,Yes,Black,White,Automobile_Bike_Enfield_X135_Y0_Z0_Yes_Black_White.png,"(540, 960, 3)",28372,uint8
61,Automobile,Bike,Enfield,135,0,135,Yes,Black,White,Automobile_Bike_Enfield_X135_Y0_Z135_Yes_Black_White.png,"(540, 960, 3)",38987,uint8
62,Automobile,Bike,Enfield,135,0,180,Yes,Black,White,Automobile_Bike_Enfield_X135_Y0_Z180_Yes_Black_White.png,"(540, 960, 3)",31516,uint8
63,Automobile,Bike,Enfield,135,0,360,Yes,Black,White,Automobile_Bike_Enfield_X135_Y0_Z360_Yes_Black_White.png,"(540, 960, 3)",28372,uint8
64,Automobile,Bike,Enfield,135,0,45,Yes,Black,White,Automobile_Bike_Enfield_X135_Y0_Z45_Yes_Black_White.png,"(540, 960, 3)",37644,uint8
65,Automobile,Bike,Enfield,135,0,90,Yes,Black,White,Automobile_Bike_Enfield_X135_Y0_Z90_Yes_Black_White.png,"(540, 960, 3)",40088,uint8
66,Automobile,Bike,Enfield,135,135,0,Yes,Black,White,Automobile_Bike_Enfield_X135_Y135_Z0_Yes_Black_White.png,"(540, 960, 3)",65469,uint8
67,Automobile,Bike,Enfield,135,135,180,Yes,Black,White,Automobile_Bike_Enfield_X135_Y135_Z180_Yes_Black_White.png,"(540, 960, 3)",71918,uint8
68,Automobile,Bike,Enfield,135,135,225,Yes,Black,White,Automobile_Bike_Enfield_X135_Y135_Z225_Yes_Black_White.png,"(540, 960, 3)",67763,uint8
69,Automobile,Bike,Enfield,135,135,270,Yes,Black,White,Automobile_Bike_Enfield_X135_Y135_Z270_Yes_Black_White.png,"(540, 960, 3)",73918,uint8
70,Automobile,Bike,Enfield,135,135,315,Yes,Black,White,Automobile_Bike_Enfield_X135_Y135_Z315_Yes_Black_White.png,"(540, 960, 3)",75704,uint8
71,Automobile,Bike,Enfield,135,135,360,Yes,Black,White,Automobile_Bike_Enfield_X135_Y135_Z360_Yes_Black_White.png,"(540, 960, 3)",65469,uint8
72,Automobile,Bike,Enfield,135,180,0,Yes,Black,White,Automobile_Bike_Enfield_X135_Y180_Z0_Yes_Black_White.png,"(540, 960, 3)",26684,uint8
73,Automobile,Bike,Enfield,135,180,180,Yes,Black,White,Automobile_Bike_Enfield_X135_Y180_Z180_Yes_Black_White.png,"(540, 960, 3)",31300,uint8
74,Automobile,Bike,Enfield,135,180,225,Yes,Black,White,Automobile_Bike_Enfield_X135_Y180_Z225_Yes_Black_White.png,"(540, 960, 3)",36192,uint8
75,Automobile,Bike,Enfield,135,180,270,Yes,Black,White,Automobile_Bike_Enfield_X135_Y180_Z270_Yes_Black_White.png,"(540, 960, 3)",39007,uint8
76,Automobile,Bike,Enfield,135,180,315,Yes,Black,White,Automobile_Bike_Enfield_X135_Y180_Z315_Yes_Black_White.png,"(540, 960, 3)",37453,uint8
77,Automobile,Bike,Enfield,135,180,360,Yes,Black,White,Automobile_Bike_Enfield_X135_Y180_Z360_Yes_Black_White.png,"(540, 960, 3)",26684,uint8
78,Automobile,Bike,Enfield,135,225,0,Yes,Black,White,Automobile_Bike_Enfield_X135_Y225_Z0_Yes_Black_White.png,"(540, 960, 3)",61608,uint8
79,Automobile,Bike,Enfield,135,225,180,Yes,Black,White,Automobile_Bike_Enfield_X135_Y225_Z180_Yes_Black_White.png,"(540, 960, 3)",65461,uint8
80,Automobile,Bike,Enfield,135,225,225,Yes,Black,White,Automobile_Bike_Enfield_X135_Y225_Z225_Yes_Black_White.png,"(540, 960, 3)",58794,uint8
81,Automobile,Bike,Enfield,135,225,270,Yes,Black,White,Automobile_Bike_Enfield_X135_Y225_Z270_Yes_Black_White.png,"(540, 960, 3)",63645,uint8
82,Automobile,Bike,Enfield,135,225,315,Yes,Black,White,Automobile_Bike_Enfield_X135_Y225_Z315_Yes_Black_White.png,"(540, 960, 3)",68798,uint8
83,Automobile,Bike,Enfield,135,225,360,Yes,Black,White,Automobile_Bike_Enfield_X135_Y225_Z360_Yes_Black_White.png,"(540, 960, 3)",61608,uint8
84,Automobile,Bike,Enfield,135,270,0,Yes,Black,White,Automobile_Bike_Enfield_X135_Y270_Z0_Yes_Black_White.png,"(540, 960, 3)",69448,uint8
85,Automobile,Bike,Enfield,135,270,135,Yes,Black,White,Automobile_Bike_Enfield_X135_Y270_Z135_Yes_Black_White.png,"(540, 960, 3)",64874,uint8
86,Automobile,Bike,Enfield,135,270,180,Yes,Black,White,Automobile_Bike_Enfield_X135_Y270_Z180_Yes_Black_White.png,"(540, 960, 3)",76818,uint8
87,Automobile,Bike,Enfield,135,270,225,Yes,Black,White,Automobile_Bike_Enfield_X135_Y270_Z225_Yes_Black_White.png,"(540, 960, 3)",65378,uint8
88,Automobile,Bike,Enfield,135,270,270,Yes,Black,White,Automobile_Bike_Enfield_X135_Y270_Z270_Yes_Black_White.png,"(540, 960, 3)",78666,uint8
89,Automobile,Bike,Enfield,135,270,315,Yes,Black,White,Automobile_Bike_Enfield_X135_Y270_Z315_Yes_Black_White.png,"(540, 960, 3)",71487,uint8
90,Automobile,Bike,Enfield,135,270,360,Yes,Black,White,Automobile_Bike_Enfield_X135_Y270_Z360_Yes_Black_White.png,"(540, 960, 3)",69448,uint8
91,Automobile,Bike,Enfield,135,270,45,Yes,Black,White,Automobile_Bike_Enfield_X135_Y270_Z45_Yes_Black_White.png,"(540, 960, 3)",60333,uint8
92,Automobile,Bike,Enfield,135,270,90,Yes,Black,White,Automobile_Bike_Enfield_X135_Y270_Z90_Yes_Black_White.png,"(540, 960, 3)",70190,uint8
93,Automobile,Bike,Enfield,135,315,0,Yes,Black,White,Automobile_Bike_Enfield_X135_Y315_Z0_Yes_Black_White.png,"(540, 960, 3)",64111,uint8
94,Automobile,Bike,Enfield,135,315,135,Yes,Black,White,Automobile_Bike_Enfield_X135_Y315_Z135_Yes_Black_White.png,"(540, 960, 3)",71407,uint8
95,Automobile,Bike,Enfield,135,315,180,Yes,Black,White,Automobile_Bike_Enfield_X135_Y315_Z180_Yes_Black_White.png,"(540, 960, 3)",71281,uint8
96,Automobile,Bike,Enfield,135,315,360,Yes,Black,White,Automobile_Bike_Enfield_X135_Y315_Z360_Yes_Black_White.png,"(540, 960, 3)",64111,uint8
97,Automobile,Bike,Enfield,135,315,45,Yes,Black,White,Automobile_Bike_Enfield_X135_Y315_Z45_Yes_Black_White.png,"(540, 960, 3)",71830,uint8
98,Automobile,Bike,Enfield,135,315,90,Yes,Black,White,Automobile_Bike_Enfield_X135_Y315_Z90_Yes_Black_White.png,"(540, 960, 3)",73049,uint8
99,Automobile,Bike,Enfield,135,360,0,Yes,Black,White,Automobile_Bike_Enfield_X135_Y360_Z0_Yes_Black_White.png,"(540, 960, 3)",28372,uint8
100,Automobile,Bike,Enfield,135,360,135,Yes,Black,White,Automobile_Bike_Enfield_X135_Y360_Z135_Yes_Black_White.png,"(540, 960, 3)",38987,uint8
101,Automobile,Bike,Enfield,135,360,180,Yes,Black,White,Automobile_Bike_Enfield_X135_Y360_Z180_Yes_Black_White.png,"(540, 960, 3)",31516,uint8
102,Automobile,Bike,Enfield,135,360,360,Yes,Black,White,Automobile_Bike_Enfield_X135_Y360_Z360_Yes_Black_White.png,"(540, 960, 3)",28372,uint8
103,Automobile,Bike,Enfield,135,360,45,Yes,Black,White,Automobile_Bike_Enfield_X135_Y360_Z45_Yes_Black_White.png,"(540, 960, 3)",37644,uint8
104,Automobile,Bike,Enfield,135,360,90,Yes,Black,White,Automobile_Bike_Enfield_X135_Y360_Z90_Yes_Black_White.png,"(540, 960, 3)",40088,uint8
105,Automobile,Bike,Enfield,135,45,0,Yes,Black,White,Automobile_Bike_Enfield_X135_Y45_Z0_Yes_Black_White.png,"(540, 960, 3)",61292,uint8
106,Automobile,Bike,Enfield,135,45,135,Yes,Black,White,Automobile_Bike_Enfield_X135_Y45_Z135_Yes_Black_White.png,"(540, 960, 3)",62988,uint8
107,Automobile,Bike,Enfield,135,45,180,Yes,Black,White,Automobile_Bike_Enfield_X135_Y45_Z180_Yes_Black_White.png,"(540, 960, 3)",67612,uint8
108,Automobile,Bike,Enfield,135,45,360,Yes,Black,White,Automobile_Bike_Enfield_X135_Y45_Z360_Yes_Black_White.png,"(540, 960, 3)",61292,uint8
109,Automobile,Bike,Enfield,135,45,45,Yes,Black,White,Automobile_Bike_Enfield_X135_Y45_Z45_Yes_Black_White.png,"(540, 960, 3)",64899,uint8
110,Automobile,Bike,Enfield,135,45,90,Yes,Black,White,Automobile_Bike_Enfield_X135_Y45_Z90_Yes_Black_White.png,"(540, 960, 3)",64320,uint8
111,Automobile,Bike,Enfield,135,90,0,Yes,Black,White,Automobile_Bike_Enfield_X135_Y90_Z0_Yes_Black_White.png,"(540, 960, 3)",71055,uint8
112,Automobile,Bike,Enfield,135,90,135,Yes,Black,White,Automobile_Bike_Enfield_X135_Y90_Z135_Yes_Black_White.png,"(540, 960, 3)",68789,uint8
113,Automobile,Bike,Enfield,135,90,180,Yes,Black,White,Automobile_Bike_Enfield_X135_Y90_Z180_Yes_Black_White.png,"(540, 960, 3)",79169,uint8
114,Automobile,Bike,Enfield,135,90,225,Yes,Black,White,Automobile_Bike_Enfield_X135_Y90_Z225_Yes_Black_White.png,"(540, 960, 3)",66154,uint8
115,Automobile,Bike,Enfield,135,90,270,Yes,Black,White,Automobile_Bike_Enfield_X135_Y90_Z270_Yes_Black_White.png,"(540, 960, 3)",71189,uint8
116,Automobile,Bike,Enfield,135,90,315,Yes,Black,White,Automobile_Bike_Enfield_X135_Y90_Z315_Yes_Black_White.png,"(540, 960, 3)",63198,uint8
117,Automobile,Bike,Enfield,135,90,360,Yes,Black,White,Automobile_Bike_Enfield_X135_Y90_Z360_Yes_Black_White.png,"(540, 960, 3)",71055,uint8
118,Automobile,Bike,Enfield,135,90,45,Yes,Black,White,Automobile_Bike_Enfield_X135_Y90_Z45_Yes_Black_White.png,"(540, 960, 3)",69646,uint8
119,Automobile,Bike,Enfield,135,90,90,Yes,Black,White,Automobile_Bike_Enfield_X135_Y90_Z90_Yes_Black_White.png,"(540, 960, 3)",78950,uint8
120,Automobile,Bike,Enfield,180,0,0,Yes,Black,White,Automobile_Bike_Enfield_X180_Y0_Z0_Yes_Black_White.png,"(540, 960, 3)",22705,uint8
121,Automobile,Bike,Enfield,180,0,135,Yes,Black,White,Automobile_Bike_Enfield_X180_Y0_Z135_Yes_Black_White.png,"(540, 960, 3)",27182,uint8
122,Automobile,Bike,Enfield,180,0,180,Yes,Black,White,Automobile_Bike_Enfield_X180_Y0_Z180_Yes_Black_White.png,"(540, 960, 3)",22582,uint8
123,Automobile,Bike,Enfield,180,0,360,Yes,Black,White,Automobile_Bike_Enfield_X180_Y0_Z360_Yes_Black_White.png,"(540, 960, 3)",22705,uint8
124,Automobile,Bike,Enfield,180,0,45,Yes,Black,White,Automobile_Bike_Enfield_X180_Y0_Z45_Yes_Black_White.png,"(540, 960, 3)",26602,uint8
125,Automobile,Bike,Enfield,180,0,90,Yes,Black,White,Automobile_Bike_Enfield_X180_Y0_Z90_Yes_Black_White.png,"(540, 960, 3)",28849,uint8
126,Automobile,Bike,Enfield,180,135,0,Yes,Black,White,Automobile_Bike_Enfield_X180_Y135_Z0_Yes_Black_White.png,"(540, 960, 3)",56143,uint8
127,Automobile,Bike,Enfield,180,135,180,Yes,Black,White,Automobile_Bike_Enfield_X180_Y135_Z180_Yes_Black_White.png,"(540, 960, 3)",60291,uint8
128,Automobile,Bike,Enfield,180,135,225,Yes,Black,White,Automobile_Bike_Enfield_X180_Y135_Z225_Yes_Black_White.png,"(540, 960, 3)",65107,uint8
129,Automobile,Bike,Enfield,180,135,270,Yes,Black,White,Automobile_Bike_Enfield_X180_Y135_Z270_Yes_Black_White.png,"(540, 960, 3)",63005,uint8
130,Automobile,Bike,Enfield,180,135,315,Yes,Black,White,Automobile_Bike_Enfield_X180_Y135_Z315_Yes_Black_White.png,"(540, 960, 3)",73895,uint8
131,Automobile,Bike,Enfield,180,135,360,Yes,Black,White,Automobile_Bike_Enfield_X180_Y135_Z360_Yes_Black_White.png,"(540, 960, 3)",56143,uint8
132,Automobile,Bike,Enfield,180,180,0,Yes,Black,White,Automobile_Bike_Enfield_X180_Y180_Z0_Yes_Black_White.png,"(540, 960, 3)",19766,uint8
133,Automobile,Bike,Enfield,180,180,180,Yes,Black,White,Automobile_Bike_Enfield_X180_Y180_Z180_Yes_Black_White.png,"(540, 960, 3)",22503,uint8
134,Automobile,Bike,Enfield,180,180,225,Yes,Black,White,Automobile_Bike_Enfield_X180_Y180_Z225_Yes_Black_White.png,"(540, 960, 3)",25578,uint8
135,Automobile,Bike,Enfield,180,180,270,Yes,Black,White,Automobile_Bike_Enfield_X180_Y180_Z270_Yes_Black_White.png,"(540, 960, 3)",27996,uint8
136,Automobile,Bike,Enfield,180,180,315,Yes,Black,White,Automobile_Bike_Enfield_X180_Y180_Z315_Yes_Black_White.png,"(540, 960, 3)",27881,uint8
137,Automobile,Bike,Enfield,180,180,360,Yes,Black,White,Automobile_Bike_Enfield_X180_Y180_Z360_Yes_Black_White.png,"(540, 960, 3)",19766,uint8
138,Automobile,Bike,Enfield,180,225,0,Yes,Black,White,Automobile_Bike_Enfield_X180_Y225_Z0_Yes_Black_White.png,"(540, 960, 3)",54224,uint8
139,Automobile,Bike,Enfield,180,225,180,Yes,Black,White,Automobile_Bike_Enfield_X180_Y225_Z180_Yes_Black_White.png,"(540, 960, 3)",57357,uint8
140,Automobile,Bike,Enfield,180,225,225,Yes,Black,White,Automobile_Bike_Enfield_X180_Y225_Z225_Yes_Black_White.png,"(540, 960, 3)",64786,uint8
141,Automobile,Bike,Enfield,180,225,270,Yes,Black,White,Automobile_Bike_Enfield_X180_Y225_Z270_Yes_Black_White.png,"(540, 960, 3)",62079,uint8
142,Automobile,Bike,Enfield,180,225,315,Yes,Black,White,Automobile_Bike_Enfield_X180_Y225_Z315_Yes_Black_White.png,"(540, 960, 3)",71698,uint8
143,Automobile,Bike,Enfield,180,225,360,Yes,Black,White,Automobile_Bike_Enfield_X180_Y225_Z360_Yes_Black_White.png,"(540, 960, 3)",54224,uint8
144,Automobile,Bike,Enfield,180,270,0,Yes,Black,White,Automobile_Bike_Enfield_X180_Y270_Z0_Yes_Black_White.png,"(540, 960, 3)",60333,uint8
145,Automobile,Bike,Enfield,180,270,135,Yes,Black,White,Automobile_Bike_Enfield_X180_Y270_Z135_Yes_Black_White.png,"(540, 960, 3)",76818,uint8
146,Automobile,Bike,Enfield,180,270,180,Yes,Black,White,Automobile_Bike_Enfield_X180_Y270_Z180_Yes_Black_White.png,"(540, 960, 3)",65378,uint8
147,Automobile,Bike,Enfield,180,270,225,Yes,Black,White,Automobile_Bike_Enfield_X180_Y270_Z225_Yes_Black_White.png,"(540, 960, 3)",78666,uint8
148,Automobile,Bike,Enfield,180,270,270,Yes,Black,White,Automobile_Bike_Enfield_X180_Y270_Z270_Yes_Black_White.png,"(540, 960, 3)",71487,uint8
149,Automobile,Bike,Enfield,180,270,315,Yes,Black,White,Automobile_Bike_Enfield_X180_Y270_Z315_Yes_Black_White.png,"(540, 960, 3)",69448,uint8
150,Automobile,Bike,Enfield,180,270,360,Yes,Black,White,Automobile_Bike_Enfield_X180_Y270_Z360_Yes_Black_White.png,"(540, 960, 3)",60333,uint8
151,Automobile,Bike,Enfield,180,270,45,Yes,Black,White,Automobile_Bike_Enfield_X180_Y270_Z45_Yes_Black_White.png,"(540, 960, 3)",70190,uint8
152,Automobile,Bike,Enfield,180,270,90,Yes,Black,White,Automobile_Bike_Enfield_X180_Y270_Z90_Yes_Black_White.png,"(540, 960, 3)",64874,uint8
153,Automobile,Bike,Enfield,180,315,0,Yes,Black,White,Automobile_Bike_Enfield_X180_Y315_Z0_Yes_Black_White.png,"(540, 960, 3)",55802,uint8
154,Automobile,Bike,Enfield,180,315,135,Yes,Black,White,Automobile_Bike_Enfield_X180_Y315_Z135_Yes_Black_White.png,"(540, 960, 3)",69719,uint8
155,Automobile,Bike,Enfield,180,315,180,Yes,Black,White,Automobile_Bike_Enfield_X180_Y315_Z180_Yes_Black_White.png,"(540, 960, 3)",61092,uint8
156,Automobile,Bike,Enfield,180,315,360,Yes,Black,White,Automobile_Bike_Enfield_X180_Y315_Z360_Yes_Black_White.png,"(540, 960, 3)",55802,uint8
157,Automobile,Bike,Enfield,180,315,45,Yes,Black,White,Automobile_Bike_Enfield_X180_Y315_Z45_Yes_Black_White.png,"(540, 960, 3)",69996,uint8
158,Automobile,Bike,Enfield,180,315,90,Yes,Black,White,Automobile_Bike_Enfield_X180_Y315_Z90_Yes_Black_White.png,"(540, 960, 3)",64023,uint8
159,Automobile,Bike,Enfield,180,360,0,Yes,Black,White,Automobile_Bike_Enfield_X180_Y360_Z0_Yes_Black_White.png,"(540, 960, 3)",22705,uint8
160,Automobile,Bike,Enfield,180,360,135,Yes,Black,White,Automobile_Bike_Enfield_X180_Y360_Z135_Yes_Black_White.png,"(540, 960, 3)",27182,uint8
161,Automobile,Bike,Enfield,180,360,180,Yes,Black,White,Automobile_Bike_Enfield_X180_Y360_Z180_Yes_Black_White.png,"(540, 960, 3)",22582,uint8
162,Automobile,Bike,Enfield,180,360,360,Yes,Black,White,Automobile_Bike_Enfield_X180_Y360_Z360_Yes_Black_White.png,"(540, 960, 3)",22705,uint8
